Method 1: time: 1.167568693, rttSecondDerivative: 4368.1, cwndSecondDerivative: 0
Method 1: time: 1.001644106, rttSecondDerivative: 4.910228235700162e+09, cwndSecondDerivative: 4.598127982399303e+08
Method 1: time: 1.002888021, rttSecondDerivative: 4.938119052869282e+09, cwndSecondDerivative: 4.5981339003276026e+08
Method 1: time: 1.004118489, rttSecondDerivative: 4.959793137137017e+09, cwndSecondDerivative: 4.5981396707017344e+08
Method 1: time: 1.00318348, rttSecondDerivative: 4.981744770742518e+09, cwndSecondDerivative: 4.5981472738145196e+08
Method 1: time: 1.003443035, rttSecondDerivative: 5.012162525128421e+09, cwndSecondDerivative: 4.598155098447181e+08
Method 1: time: 1.003576378, rttSecondDerivative: 5.02972460877466e+09, cwndSecondDerivative: 4.59816408600709e+08
Method 1: time: 1.004465601, rttSecondDerivative: 5.060044909912395e+09, cwndSecondDerivative: 4.5981738701559645e+08
Method 1: time: 1.0036226, rttSecondDerivative: 5.08992312074479e+09, cwndSecondDerivative: 4.5981830792358243e+08
Method 1: time: 1.003554459, rttSecondDerivative: 5.120014405314839e+09, cwndSecondDerivative: 4.5981915748513615e+08
Method 1: time: 1.001512119, rttSecondDerivative: 5.148981488686804e+09, cwndSecondDerivative: 4.5981998785506e+08
Method 1: time: 1.005370715, rttSecondDerivative: 5.174778307116175e+09, cwndSecondDerivative: 4.598209318616253e+08
Method 1: time: 1.003515022, rttSecondDerivative: 5.205186326584571e+09, cwndSecondDerivative: 4.598217359970869e+08
Method 1: time: 1.004075178, rttSecondDerivative: 5.228926928698293e+09, cwndSecondDerivative: 4.598223625835588e+08
Method 1: time: 1.003870512, rttSecondDerivative: 5.255949644548347e+09, cwndSecondDerivative: 4.598229657512613e+08
Method 1: time: 1.003318719, rttSecondDerivative: 5.274447204930655e+09, cwndSecondDerivative: 4.598236881330659e+08
Method 1: time: 1.003722739, rttSecondDerivative: 5.297949249412243e+09, cwndSecondDerivative: 4.5982453184699357e+08
Method 1: time: 1.002928878, rttSecondDerivative: 5.32166516271157e+09, cwndSecondDerivative: 4.59825258567618e+08
Method 1: time: 1.003380331, rttSecondDerivative: 5.346699516803546e+09, cwndSecondDerivative: 4.5982585172114974e+08
Method 1: time: 1.003058803, rttSecondDerivative: 5.377756288295208e+09, cwndSecondDerivative: 4.5982634595190203e+08
Method 1: time: 1.003779294, rttSecondDerivative: 5.403684082679314e+09, cwndSecondDerivative: 4.5982700885350776e+08
Method 1: time: 1.008233603, rttSecondDerivative: 5.427323609799927e+09, cwndSecondDerivative: 4.5982771843820995e+08
Method 1: time: 1.001199357, rttSecondDerivative: 5.450414209489808e+09, cwndSecondDerivative: 4.598283903299978e+08
Method 1: time: 1.001343163, rttSecondDerivative: 5.475134475162097e+09, cwndSecondDerivative: 4.5982897898896724e+08
Method 1: time: 1.004545915, rttSecondDerivative: 5.502346771476599e+09, cwndSecondDerivative: 4.5982960599145913e+08
Method 1: time: 1.003217625, rttSecondDerivative: 5.530976289648267e+09, cwndSecondDerivative: 4.5983020031059986e+08
Method 1: time: 1.003710094, rttSecondDerivative: 5.547723370240338e+09, cwndSecondDerivative: 4.5983085601336807e+08
Method 1: time: 1.003359362, rttSecondDerivative: 5.569955382824359e+09, cwndSecondDerivative: 4.5983138917959434e+08
Method 1: time: 1.003793005, rttSecondDerivative: 5.604241303531473e+09, cwndSecondDerivative: 4.598319364387047e+08
Method 1: time: 1.003208251, rttSecondDerivative: 5.626696569794964e+09, cwndSecondDerivative: 4.598324376092947e+08
Method 1: time: 1.00313309, rttSecondDerivative: 5.643019449466035e+09, cwndSecondDerivative: 4.5983301236918724e+08
Method 1: time: 1.003677903, rttSecondDerivative: 5.665757806895881e+09, cwndSecondDerivative: 4.598334772785431e+08
Method 1: time: 1.003877025, rttSecondDerivative: 5.694704587280302e+09, cwndSecondDerivative: 4.598340074820893e+08
Method 1: time: 1.003766497, rttSecondDerivative: 5.7159550205973015e+09, cwndSecondDerivative: 4.5983455857582235e+08
Method 1: time: 1.003982479, rttSecondDerivative: 5.73160786483281e+09, cwndSecondDerivative: 4.5983528946120566e+08
Method 1: time: 1.002344095, rttSecondDerivative: 5.756421000727847e+09, cwndSecondDerivative: 4.5983602198647946e+08
Method 1: time: 1.003242959, rttSecondDerivative: 5.787297332069765e+09, cwndSecondDerivative: 4.598367413600687e+08
Method 1: time: 1.003878938, rttSecondDerivative: 5.802742558596871e+09, cwndSecondDerivative: 4.598372937013243e+08
Method 1: time: 1.002769148, rttSecondDerivative: 5.827216191818393e+09, cwndSecondDerivative: 4.5983781256926835e+08
Method 1: time: 1.003957931, rttSecondDerivative: 5.854965547473764e+09, cwndSecondDerivative: 4.598383722745198e+08
Method 1: time: 1.004279676, rttSecondDerivative: 5.88641011948057e+09, cwndSecondDerivative: 4.5983893174122655e+08
Method 1: time: 1.002938218, rttSecondDerivative: 5.911474249147622e+09, cwndSecondDerivative: 4.598395677218794e+08
Method 1: time: 1.003236519, rttSecondDerivative: 5.936701682976088e+09, cwndSecondDerivative: 4.5984018805958813e+08
Method 1: time: 1.003551814, rttSecondDerivative: 5.962436008299955e+09, cwndSecondDerivative: 4.5984075205665845e+08
Method 1: time: 1.004859226, rttSecondDerivative: 5.988281382235851e+09, cwndSecondDerivative: 4.598412045547954e+08
Method 1: time: 1.004713832, rttSecondDerivative: 6.011896821883965e+09, cwndSecondDerivative: 4.598417211765001e+08
Method 1: time: 1.005673939, rttSecondDerivative: 6.034837486507827e+09, cwndSecondDerivative: 4.598421688321487e+08
Method 1: time: 1.002520918, rttSecondDerivative: 6.060125018816368e+09, cwndSecondDerivative: 4.598427039264881e+08
Method 1: time: 1.002825661, rttSecondDerivative: 6.094503432482021e+09, cwndSecondDerivative: 4.598430895448214e+08
Method 1: time: 1.003133848, rttSecondDerivative: 6.120592189451824e+09, cwndSecondDerivative: 4.5984346617198986e+08
Method 1: time: 1.004252112, rttSecondDerivative: 6.145986195082104e+09, cwndSecondDerivative: 4.598438382920947e+08
Method 1: time: 1.002152569, rttSecondDerivative: 6.169010999563835e+09, cwndSecondDerivative: 4.59844210279978e+08
Method 1: time: 1.003683448, rttSecondDerivative: 6.192269200973022e+09, cwndSecondDerivative: 4.598445949698429e+08
Method 1: time: 1.002827256, rttSecondDerivative: 6.219223795438577e+09, cwndSecondDerivative: 4.598449559091508e+08
Method 1: time: 1.00444681, rttSecondDerivative: 6.243363354260033e+09, cwndSecondDerivative: 4.598453189062247e+08
Method 1: time: 1.003376625, rttSecondDerivative: 6.272140347019863e+09, cwndSecondDerivative: 4.5984578897881526e+08
Method 1: time: 1.00452812, rttSecondDerivative: 6.294720983905359e+09, cwndSecondDerivative: 4.598463718807303e+08
Method 1: time: 1.002939957, rttSecondDerivative: 6.318891045986114e+09, cwndSecondDerivative: 4.5984698610985154e+08
Method 1: time: 1.003984283, rttSecondDerivative: 6.337119544076839e+09, cwndSecondDerivative: 4.598475654491118e+08
Method 1: time: 1.004207216, rttSecondDerivative: 6.365825167992206e+09, cwndSecondDerivative: 4.598479916554949e+08
Method 1: time: 1.002701908, rttSecondDerivative: 6.387484604290373e+09, cwndSecondDerivative: 4.598484589020674e+08
Method 1: time: 1.002209942, rttSecondDerivative: 6.410366865067796e+09, cwndSecondDerivative: 4.598490317373927e+08
Method 1: time: 1.005465712, rttSecondDerivative: 6.432230496562655e+09, cwndSecondDerivative: 4.5984945124628836e+08
Method 1: time: 1.003874754, rttSecondDerivative: 6.4582158590555525e+09, cwndSecondDerivative: 4.598498931440085e+08
Method 1: time: 1.003438202, rttSecondDerivative: 6.487181086414623e+09, cwndSecondDerivative: 4.598503840433657e+08
Method 1: time: 1.005368554, rttSecondDerivative: 6.506877462289667e+09, cwndSecondDerivative: 4.5985087843074477e+08
Method 1: time: 1.002545364, rttSecondDerivative: 6.526500444431505e+09, cwndSecondDerivative: 4.598513761613414e+08
Method 1: time: 1.004962175, rttSecondDerivative: 6.545028074694081e+09, cwndSecondDerivative: 4.5985188464468217e+08
Method 1: time: 1.004987422, rttSecondDerivative: 6.569064680594716e+09, cwndSecondDerivative: 4.5985229863982105e+08
Method 1: time: 1.004681189, rttSecondDerivative: 6.590424658416158e+09, cwndSecondDerivative: 4.598526723575073e+08
Method 1: time: 1.005559542, rttSecondDerivative: 6.617268995105668e+09, cwndSecondDerivative: 4.5985314708380914e+08
Method 1: time: 1.007659386, rttSecondDerivative: 6.63813699562831e+09, cwndSecondDerivative: 4.598536617033748e+08
Method 1: time: 1.003535019, rttSecondDerivative: 6.655631778835786e+09, cwndSecondDerivative: 4.598540081996301e+08
Method 1: time: 1.009409785, rttSecondDerivative: 6.682420146010645e+09, cwndSecondDerivative: 4.598543778135778e+08
Method 1: time: 1.007820163, rttSecondDerivative: 6.703509688976656e+09, cwndSecondDerivative: 4.598548703660666e+08
Method 1: time: 1.008935841, rttSecondDerivative: 6.727704201882069e+09, cwndSecondDerivative: 4.598553407771546e+08
Method 1: time: 1.002248562, rttSecondDerivative: 6.752799503404098e+09, cwndSecondDerivative: 4.598558827357808e+08
Method 1: time: 1.008732459, rttSecondDerivative: 6.768926105107731e+09, cwndSecondDerivative: 4.5985639496585566e+08
Method 1: time: 1.004614153, rttSecondDerivative: 6.801239627807504e+09, cwndSecondDerivative: 4.5985688167978776e+08
Method 1: time: 1.003361627, rttSecondDerivative: 6.826704993878784e+09, cwndSecondDerivative: 4.598573537605948e+08
Method 1: time: 1.003706391, rttSecondDerivative: 6.857228654877089e+09, cwndSecondDerivative: 4.5985783186571515e+08
Method 1: time: 1.0051566, rttSecondDerivative: 6.880952546509257e+09, cwndSecondDerivative: 4.598583157762126e+08
Method 1: time: 1.001892356, rttSecondDerivative: 6.910555005527419e+09, cwndSecondDerivative: 4.598587320572641e+08
Method 1: time: 1.00489639, rttSecondDerivative: 6.9361374558293085e+09, cwndSecondDerivative: 4.598592490599225e+08
Method 1: time: 1.00394622, rttSecondDerivative: 6.953756047636912e+09, cwndSecondDerivative: 4.598597659100089e+08
Method 1: time: 1.002205884, rttSecondDerivative: 6.973534696026973e+09, cwndSecondDerivative: 4.5986017087549895e+08
Method 1: time: 1.004443188, rttSecondDerivative: 6.993573783103333e+09, cwndSecondDerivative: 4.5986050353728956e+08
Method 1: time: 1.003237698, rttSecondDerivative: 7.01561219976632e+09, cwndSecondDerivative: 4.598609299530841e+08
Method 1: time: 1.003146032, rttSecondDerivative: 7.041329833618968e+09, cwndSecondDerivative: 4.5986136395436347e+08
Method 1: time: 1.003865066, rttSecondDerivative: 7.064161077498821e+09, cwndSecondDerivative: 4.598617833275696e+08
Method 1: time: 1.003877479, rttSecondDerivative: 7.092108649352045e+09, cwndSecondDerivative: 4.619351453799975e+08
Method 1: time: 1.003074757, rttSecondDerivative: 7.103336519473165e+09, cwndSecondDerivative: 4.619356772125792e+08
Method 1: time: 1.004867891, rttSecondDerivative: 7.131404536898313e+09, cwndSecondDerivative: 4.619360820671131e+08
Method 1: time: 1.002125805, rttSecondDerivative: 7.153767951547287e+09, cwndSecondDerivative: 4.619364963628064e+08
Method 1: time: 1.005668971, rttSecondDerivative: 7.173471897527639e+09, cwndSecondDerivative: 4.6193692139334637e+08
Method 1: time: 1.004260038, rttSecondDerivative: 7.193475409248797e+09, cwndSecondDerivative: 4.6193733370252603e+08
Method 1: time: 1.00345653, rttSecondDerivative: 7.225614855907799e+09, cwndSecondDerivative: 4.619377335528577e+08
Method 1: time: 1.003966102, rttSecondDerivative: 7.239084603068209e+09, cwndSecondDerivative: 4.619381120731598e+08
Method 1: time: 1.003082204, rttSecondDerivative: 7.264252291890646e+09, cwndSecondDerivative: 4.6193849536273444e+08
Method 1: time: 1.003464657, rttSecondDerivative: 7.294454884773233e+09, cwndSecondDerivative: 4.619388623096704e+08
Method 1: time: 1.005072197, rttSecondDerivative: 7.320383889605049e+09, cwndSecondDerivative: 4.619392236528704e+08
Method 1: time: 1.002227741, rttSecondDerivative: 7.341923683470516e+09, cwndSecondDerivative: 4.6193949519913185e+08
Method 1: time: 1.003351267, rttSecondDerivative: 7.36957282340549e+09, cwndSecondDerivative: 4.619397697094841e+08
Method 1: time: 1.003668447, rttSecondDerivative: 7.395732305908697e+09, cwndSecondDerivative: 4.619400398058911e+08
Method 1: time: 1.002862939, rttSecondDerivative: 7.414405916053142e+09, cwndSecondDerivative: 4.619403055439305e+08
Method 1: time: 1.003880168, rttSecondDerivative: 7.440506959608263e+09, cwndSecondDerivative: 4.619405930527358e+08
Method 1: time: 1.005529166, rttSecondDerivative: 7.463853697851491e+09, cwndSecondDerivative: 4.6194106715306234e+08
Method 1: time: 1.002359399, rttSecondDerivative: 7.476845144437298e+09, cwndSecondDerivative: 4.61941541040668e+08
Method 1: time: 1.00323362, rttSecondDerivative: 7.489391460968142e+09, cwndSecondDerivative: 4.619420146533789e+08
Method 1: time: 1.002814699, rttSecondDerivative: 7.493930233772339e+09, cwndSecondDerivative: 4.619424740025787e+08
Method 1: time: 1.005106716, rttSecondDerivative: 7.52022561745505e+09, cwndSecondDerivative: 4.619428807271361e+08
Method 1: time: 1.002188887, rttSecondDerivative: 7.547818297456487e+09, cwndSecondDerivative: 4.6194329780120665e+08
Method 1: time: 1.003376324, rttSecondDerivative: 7.569003753862542e+09, cwndSecondDerivative: 4.619437167651851e+08
Method 1: time: 1.00607757, rttSecondDerivative: 7.5809398191274805e+09, cwndSecondDerivative: 4.619441631091364e+08
Method 1: time: 1.001937786, rttSecondDerivative: 7.589684027801989e+09, cwndSecondDerivative: 4.6194459735154074e+08
Method 1: time: 1.003780454, rttSecondDerivative: 7.612181306961811e+09, cwndSecondDerivative: 4.619449641874799e+08
Method 1: time: 1.003933608, rttSecondDerivative: 7.646540890432744e+09, cwndSecondDerivative: 4.619453150888071e+08
Method 1: time: 1.003852078, rttSecondDerivative: 7.666768259976697e+09, cwndSecondDerivative: 4.6194555369697785e+08
Method 1: time: 12.102614958, rttSecondDerivative: 7.673748959743143e+09, cwndSecondDerivative: 4.6194573643149734e+08
