Method 1: time: 1.000359225, rttSecondDerivative: 331999.1733333336, cwndSecondDerivative: 0
Method 1: time: 1.003749131, rttSecondDerivative: 7.837761533086929e+07, cwndSecondDerivative: 0
Method 1: time: 1.003483206, rttSecondDerivative: 7.869282097393811e+07, cwndSecondDerivative: 0
Method 1: time: 1.004241791, rttSecondDerivative: 7.908873454077713e+07, cwndSecondDerivative: 0
Method 1: time: 1.003163907, rttSecondDerivative: 7.93939365174031e+07, cwndSecondDerivative: 0
Method 1: time: 1.005244242, rttSecondDerivative: 7.957893904682618e+07, cwndSecondDerivative: 0
Method 1: time: 1.002078019, rttSecondDerivative: 7.996120781965931e+07, cwndSecondDerivative: 0
Method 1: time: 1.003569961, rttSecondDerivative: 8.036743472863787e+07, cwndSecondDerivative: 0
Method 1: time: 1.007096619, rttSecondDerivative: 8.053479867162436e+07, cwndSecondDerivative: 0
Method 1: time: 1.003012291, rttSecondDerivative: 8.093454564628138e+07, cwndSecondDerivative: 0
Method 1: time: 1.005905358, rttSecondDerivative: 8.125372588171232e+07, cwndSecondDerivative: 0
Method 1: time: 1.003215451, rttSecondDerivative: 8.155580459364904e+07, cwndSecondDerivative: 0
Method 1: time: 1.001342773, rttSecondDerivative: 8.18588929596062e+07, cwndSecondDerivative: 0
Method 1: time: 1.005640368, rttSecondDerivative: 8.226087627252632e+07, cwndSecondDerivative: 0
Method 1: time: 1.003805508, rttSecondDerivative: 8.262903496606891e+07, cwndSecondDerivative: 0
Method 1: time: 1.003503245, rttSecondDerivative: 8.285926002934843e+07, cwndSecondDerivative: 0
Method 1: time: 1.003696568, rttSecondDerivative: 8.322853008837979e+07, cwndSecondDerivative: 0
Method 1: time: 1.003774998, rttSecondDerivative: 8.348811382159871e+07, cwndSecondDerivative: 0
Method 1: time: 1.003263637, rttSecondDerivative: 8.384821240552337e+07, cwndSecondDerivative: 0
Method 1: time: 1.003096581, rttSecondDerivative: 8.426210523733814e+07, cwndSecondDerivative: 0
Method 1: time: 1.004068105, rttSecondDerivative: 8.458774832354853e+07, cwndSecondDerivative: 0
Method 1: time: 1.006267712, rttSecondDerivative: 8.489513433263424e+07, cwndSecondDerivative: 0
Method 1: time: 1.003869548, rttSecondDerivative: 8.550290146004991e+07, cwndSecondDerivative: 0
Method 1: time: 1.001097282, rttSecondDerivative: 8.575292278977776e+07, cwndSecondDerivative: 0
Method 1: time: 1.004425667, rttSecondDerivative: 8.599830208483067e+07, cwndSecondDerivative: 0
Method 1: time: 1.004175918, rttSecondDerivative: 8.616185852217555e+07, cwndSecondDerivative: 0
Method 1: time: 1.003159473, rttSecondDerivative: 8.646630453674397e+07, cwndSecondDerivative: 0
Method 1: time: 1.004484552, rttSecondDerivative: 8.681680340303445e+07, cwndSecondDerivative: 0
Method 1: time: 1.00449523, rttSecondDerivative: 8.732706869650911e+07, cwndSecondDerivative: 0
Method 1: time: 1.00301022, rttSecondDerivative: 8.753238243812582e+07, cwndSecondDerivative: 0
Method 1: time: 1.004109382, rttSecondDerivative: 8.779538164442019e+07, cwndSecondDerivative: 0
Method 1: time: 1.003270378, rttSecondDerivative: 8.810530815630382e+07, cwndSecondDerivative: 0
Method 1: time: 1.007224042, rttSecondDerivative: 8.845102326890962e+07, cwndSecondDerivative: 0
Method 1: time: 1.002185456, rttSecondDerivative: 8.86359240691611e+07, cwndSecondDerivative: 0
Method 1: time: 1.005348461, rttSecondDerivative: 8.891783460764055e+07, cwndSecondDerivative: 0
Method 1: time: 1.002853802, rttSecondDerivative: 8.927931683827612e+07, cwndSecondDerivative: 0
Method 1: time: 1.002807628, rttSecondDerivative: 8.966724324844642e+07, cwndSecondDerivative: 0
Method 1: time: 1.004804554, rttSecondDerivative: 8.988211303167938e+07, cwndSecondDerivative: 0
Method 1: time: 1.003168137, rttSecondDerivative: 9.014878851203676e+07, cwndSecondDerivative: 0
Method 1: time: 1.004295426, rttSecondDerivative: 9.052350843984091e+07, cwndSecondDerivative: 0
Method 1: time: 1.004433102, rttSecondDerivative: 9.076136965150037e+07, cwndSecondDerivative: 0
Method 1: time: 1.006660225, rttSecondDerivative: 9.111093552035634e+07, cwndSecondDerivative: 0
Method 1: time: 1.00583938, rttSecondDerivative: 9.149823008402118e+07, cwndSecondDerivative: 0
Method 1: time: 1.005844028, rttSecondDerivative: 9.177688169119786e+07, cwndSecondDerivative: 0
Method 1: time: 1.002576989, rttSecondDerivative: 9.195064783367777e+07, cwndSecondDerivative: 0
Method 1: time: 1.007736696, rttSecondDerivative: 9.221372832974832e+07, cwndSecondDerivative: 0
Method 1: time: 1.001615933, rttSecondDerivative: 9.284366708917266e+07, cwndSecondDerivative: 0
Method 1: time: 1.003322233, rttSecondDerivative: 9.326791941739672e+07, cwndSecondDerivative: 0
Method 1: time: 1.001940916, rttSecondDerivative: 9.374186788655296e+07, cwndSecondDerivative: 0
Method 1: time: 1.004682506, rttSecondDerivative: 9.407898079586533e+07, cwndSecondDerivative: 0
Method 1: time: 1.00490695, rttSecondDerivative: 9.437427837045054e+07, cwndSecondDerivative: 0
Method 1: time: 1.003156777, rttSecondDerivative: 9.473990908356574e+07, cwndSecondDerivative: 0
Method 1: time: 1.00488305, rttSecondDerivative: 9.503971710307695e+07, cwndSecondDerivative: 0
Method 1: time: 1.005149177, rttSecondDerivative: 9.541262090140511e+07, cwndSecondDerivative: 0
Method 1: time: 1.003715382, rttSecondDerivative: 9.583206528678875e+07, cwndSecondDerivative: 0
Method 1: time: 1.003367382, rttSecondDerivative: 9.616560455639127e+07, cwndSecondDerivative: 0
Method 1: time: 1.006736521, rttSecondDerivative: 9.645150231022689e+07, cwndSecondDerivative: 0
Method 1: time: 1.004606196, rttSecondDerivative: 9.680796340957126e+07, cwndSecondDerivative: 0
Method 1: time: 1.00233292, rttSecondDerivative: 9.716860510035734e+07, cwndSecondDerivative: 0
Method 1: time: 1.00530712, rttSecondDerivative: 9.746443084831925e+07, cwndSecondDerivative: 0
Method 1: time: 1.003707012, rttSecondDerivative: 9.797599366487898e+07, cwndSecondDerivative: 0
Method 1: time: 1.002812489, rttSecondDerivative: 9.821156964254531e+07, cwndSecondDerivative: 0
Method 1: time: 1.002658682, rttSecondDerivative: 9.85823179549749e+07, cwndSecondDerivative: 0
Method 1: time: 1.004307149, rttSecondDerivative: 9.887746928194928e+07, cwndSecondDerivative: 0
Method 1: time: 1.005203492, rttSecondDerivative: 9.928030289890088e+07, cwndSecondDerivative: 0
Method 1: time: 1.002078224, rttSecondDerivative: 9.958444827148876e+07, cwndSecondDerivative: 0
Method 1: time: 1.005348466, rttSecondDerivative: 9.99886452015567e+07, cwndSecondDerivative: 0
Method 1: time: 1.003789266, rttSecondDerivative: 1.0021846310177602e+08, cwndSecondDerivative: 0
Method 1: time: 1.004459427, rttSecondDerivative: 1.0049791378133544e+08, cwndSecondDerivative: 0
Method 1: time: 1.002447312, rttSecondDerivative: 1.0069002324561818e+08, cwndSecondDerivative: 0
Method 1: time: 1.004583378, rttSecondDerivative: 1.0103738579699486e+08, cwndSecondDerivative: 0
Method 1: time: 1.003999003, rttSecondDerivative: 1.0131549390249401e+08, cwndSecondDerivative: 0
Method 1: time: 1.005095797, rttSecondDerivative: 1.0168081536539944e+08, cwndSecondDerivative: 0
Method 1: time: 10.509047609, rttSecondDerivative: 1.0175874246791066e+08, cwndSecondDerivative: 0
Method 1: time: 1.6999835939999999, rttSecondDerivative: 1.0176124349137564e+08, cwndSecondDerivative: 0
Method 1: time: 1.7257349880000001, rttSecondDerivative: 1.0176124349161977e+08, cwndSecondDerivative: 0
