Method 1: time: 1.180588404, rttSecondDerivative: 3820.4000000000005, cwndSecondDerivative: 0
Method 1: time: 1.006315034, rttSecondDerivative: 5.421263034424255e+09, cwndSecondDerivative: 9.699787730171245e+07
Method 1: time: 1.00417174, rttSecondDerivative: 5.448458363553644e+09, cwndSecondDerivative: 9.699800931945565e+07
Method 1: time: 1.004085785, rttSecondDerivative: 5.472204640329986e+09, cwndSecondDerivative: 9.699814103694515e+07
Method 1: time: 1.010441766, rttSecondDerivative: 5.491857035361637e+09, cwndSecondDerivative: 9.69982740156121e+07
Method 1: time: 1.006522229, rttSecondDerivative: 5.512540274951364e+09, cwndSecondDerivative: 9.699840432453781e+07
Method 1: time: 1.008206454, rttSecondDerivative: 5.539721632612314e+09, cwndSecondDerivative: 9.699853124516933e+07
Method 1: time: 1.010967825, rttSecondDerivative: 5.568154143475976e+09, cwndSecondDerivative: 9.69986594347684e+07
Method 1: time: 1.011408136, rttSecondDerivative: 5.592630324610195e+09, cwndSecondDerivative: 9.699878657429032e+07
Method 1: time: 1.0039708, rttSecondDerivative: 5.620557097355413e+09, cwndSecondDerivative: 9.699891493341267e+07
Method 1: time: 1.004245673, rttSecondDerivative: 5.639449072870224e+09, cwndSecondDerivative: 9.699903626436651e+07
Method 1: time: 1.002310013, rttSecondDerivative: 5.669200777719003e+09, cwndSecondDerivative: 9.699916108285488e+07
Method 1: time: 1.0107492, rttSecondDerivative: 5.695976757144924e+09, cwndSecondDerivative: 9.699928122033526e+07
Method 1: time: 1.00671082, rttSecondDerivative: 5.712357623727008e+09, cwndSecondDerivative: 9.699940551389559e+07
Method 1: time: 1.00265003, rttSecondDerivative: 5.725639953018609e+09, cwndSecondDerivative: 9.699952807451381e+07
Method 1: time: 1.002920015, rttSecondDerivative: 5.752997624185337e+09, cwndSecondDerivative: 9.699964964762555e+07
Method 1: time: 1.005406646, rttSecondDerivative: 5.773110998342936e+09, cwndSecondDerivative: 9.699976811236095e+07
Method 1: time: 1.00272258, rttSecondDerivative: 5.793892101350872e+09, cwndSecondDerivative: 9.69998870584962e+07
Method 1: time: 1.00270416, rttSecondDerivative: 5.824537514271911e+09, cwndSecondDerivative: 9.700000156417924e+07
Method 1: time: 1.003504248, rttSecondDerivative: 5.852564496244377e+09, cwndSecondDerivative: 9.700011588871773e+07
Method 1: time: 1.003957276, rttSecondDerivative: 5.882210074381546e+09, cwndSecondDerivative: 9.700023002619778e+07
Method 1: time: 1.00542784, rttSecondDerivative: 5.902694184825123e+09, cwndSecondDerivative: 9.700034670504785e+07
Method 1: time: 1.004078721, rttSecondDerivative: 5.922143433154639e+09, cwndSecondDerivative: 9.700046042849265e+07
Method 1: time: 1.005428854, rttSecondDerivative: 5.946040773265429e+09, cwndSecondDerivative: 9.70005739484309e+07
Method 1: time: 1.001027918, rttSecondDerivative: 5.974511400833362e+09, cwndSecondDerivative: 9.700068592232403e+07
Method 1: time: 1.003267253, rttSecondDerivative: 5.993068639124063e+09, cwndSecondDerivative: 9.700079571342553e+07
Method 1: time: 1.002845485, rttSecondDerivative: 6.011676920401677e+09, cwndSecondDerivative: 9.700090270304884e+07
Method 1: time: 1.002608258, rttSecondDerivative: 6.033667375561832e+09, cwndSecondDerivative: 9.700100955742536e+07
Method 1: time: 1.003898201, rttSecondDerivative: 6.056237444187268e+09, cwndSecondDerivative: 9.700111951106009e+07
Method 1: time: 1.003163275, rttSecondDerivative: 6.083402914435071e+09, cwndSecondDerivative: 9.7001230554649e+07
Method 1: time: 1.003182412, rttSecondDerivative: 6.108539118266119e+09, cwndSecondDerivative: 9.700133307938781e+07
Method 1: time: 1.004213103, rttSecondDerivative: 6.127598385031353e+09, cwndSecondDerivative: 9.700143740459193e+07
Method 1: time: 1.002132194, rttSecondDerivative: 6.142688611227367e+09, cwndSecondDerivative: 9.70015397066184e+07
Method 1: time: 1.004756363, rttSecondDerivative: 6.163509669836505e+09, cwndSecondDerivative: 9.700164626823953e+07
Method 1: time: 1.003539709, rttSecondDerivative: 6.191060183306416e+09, cwndSecondDerivative: 9.700174954692706e+07
Method 1: time: 1.00560244, rttSecondDerivative: 6.2208327262550335e+09, cwndSecondDerivative: 9.700185452977835e+07
Method 1: time: 1.001249283, rttSecondDerivative: 6.245336722841339e+09, cwndSecondDerivative: 9.70019568951339e+07
Method 1: time: 1.002589162, rttSecondDerivative: 6.27006814285092e+09, cwndSecondDerivative: 9.70020591167218e+07
Method 1: time: 1.003241951, rttSecondDerivative: 6.292820026339367e+09, cwndSecondDerivative: 9.700215818156573e+07
Method 1: time: 1.003128554, rttSecondDerivative: 6.324345050861157e+09, cwndSecondDerivative: 9.70022565389157e+07
Method 1: time: 1.003209605, rttSecondDerivative: 6.344923318427073e+09, cwndSecondDerivative: 9.700235300985137e+07
Method 1: time: 1.004454651, rttSecondDerivative: 6.368935118146578e+09, cwndSecondDerivative: 9.7002449983377e+07
Method 1: time: 1.002261373, rttSecondDerivative: 6.382103401268491e+09, cwndSecondDerivative: 9.70025474421919e+07
Method 1: time: 1.004233981, rttSecondDerivative: 6.397171396536756e+09, cwndSecondDerivative: 9.700264362558281e+07
Method 1: time: 1.001906647, rttSecondDerivative: 6.4242624667051525e+09, cwndSecondDerivative: 9.70027385536339e+07
Method 1: time: 1.003242042, rttSecondDerivative: 6.444179451943397e+09, cwndSecondDerivative: 9.700283453613152e+07
Method 1: time: 1.005278287, rttSecondDerivative: 6.4698825302746105e+09, cwndSecondDerivative: 9.700292642571513e+07
Method 1: time: 1.004482701, rttSecondDerivative: 6.4863634643841915e+09, cwndSecondDerivative: 9.700302277271853e+07
Method 1: time: 1.001996164, rttSecondDerivative: 6.502558302587996e+09, cwndSecondDerivative: 9.7003113382375e+07
Method 1: time: 1.003394727, rttSecondDerivative: 6.527290485870977e+09, cwndSecondDerivative: 9.700320950468428e+07
Method 1: time: 1.002850756, rttSecondDerivative: 6.55746066308627e+09, cwndSecondDerivative: 9.700330161794893e+07
Method 1: time: 1.004667293, rttSecondDerivative: 6.578699788009259e+09, cwndSecondDerivative: 9.700340297416902e+07
Method 1: time: 1.002913097, rttSecondDerivative: 6.60514726675641e+09, cwndSecondDerivative: 9.700349102441567e+07
Method 1: time: 1.003993497, rttSecondDerivative: 6.633266028447039e+09, cwndSecondDerivative: 9.700358390042315e+07
Method 1: time: 1.003184051, rttSecondDerivative: 6.652034683929869e+09, cwndSecondDerivative: 9.700367289639716e+07
Method 1: time: 1.00267198, rttSecondDerivative: 6.669745542219846e+09, cwndSecondDerivative: 9.700376715944296e+07
Method 1: time: 1.002936062, rttSecondDerivative: 6.683849058973437e+09, cwndSecondDerivative: 9.700390622552133e+07
Method 1: time: 1.002877793, rttSecondDerivative: 6.707421016278628e+09, cwndSecondDerivative: 9.700399461590552e+07
Method 1: time: 1.002368854, rttSecondDerivative: 6.731623908320653e+09, cwndSecondDerivative: 9.700412918561003e+07
Method 1: time: 1.004897934, rttSecondDerivative: 6.753350563982047e+09, cwndSecondDerivative: 9.700425927251783e+07
Method 1: time: 1.003191064, rttSecondDerivative: 6.761292590154861e+09, cwndSecondDerivative: 9.700438397612298e+07
Method 1: time: 1.003366332, rttSecondDerivative: 6.782596895315816e+09, cwndSecondDerivative: 9.700452558058143e+07
Method 1: time: 1.004651321, rttSecondDerivative: 6.806659878091023e+09, cwndSecondDerivative: 9.700464869043246e+07
Method 1: time: 1.001534582, rttSecondDerivative: 6.822289635097676e+09, cwndSecondDerivative: 9.700473998833612e+07
Method 1: time: 1.003532018, rttSecondDerivative: 6.847446773424596e+09, cwndSecondDerivative: 9.700485367004043e+07
Method 1: time: 1.003469885, rttSecondDerivative: 6.866494471478667e+09, cwndSecondDerivative: 1.0945520512540513e+08
Method 1: time: 1.0036625, rttSecondDerivative: 6.891584487792548e+09, cwndSecondDerivative: 2.776261018739936e+08
Method 1: time: 1.003724968, rttSecondDerivative: 6.912140557731057e+09, cwndSecondDerivative: 2.7762630531304586e+08
Method 1: time: 1.003757959, rttSecondDerivative: 6.932139342336602e+09, cwndSecondDerivative: 2.77626575806489e+08
Method 1: time: 1.003259851, rttSecondDerivative: 6.955514824243956e+09, cwndSecondDerivative: 2.77626865607328e+08
Method 1: time: 1.00348237, rttSecondDerivative: 6.977736866927232e+09, cwndSecondDerivative: 2.776271794906513e+08
Method 1: time: 1.004029344, rttSecondDerivative: 7.006432753294941e+09, cwndSecondDerivative: 2.7762750700368583e+08
Method 1: time: 1.006546025, rttSecondDerivative: 7.029408322662461e+09, cwndSecondDerivative: 2.776278022270302e+08
Method 1: time: 1.002283956, rttSecondDerivative: 7.054749841082946e+09, cwndSecondDerivative: 2.7762809331063527e+08
Method 1: time: 1.002132617, rttSecondDerivative: 7.078198117051409e+09, cwndSecondDerivative: 2.7762837930204105e+08
Method 1: time: 1.00476498, rttSecondDerivative: 7.099936761715687e+09, cwndSecondDerivative: 2.7762866850283194e+08
Method 1: time: 1.003278916, rttSecondDerivative: 7.122941922340089e+09, cwndSecondDerivative: 2.7762895570100707e+08
Method 1: time: 1.003665076, rttSecondDerivative: 7.145426443510527e+09, cwndSecondDerivative: 2.7762920981508857e+08
Method 1: time: 1.003407244, rttSecondDerivative: 7.16014364021356e+09, cwndSecondDerivative: 3.315855367642669e+08
Method 1: time: 1.003421644, rttSecondDerivative: 7.184071932713143e+09, cwndSecondDerivative: 3.315860059188559e+08
Method 1: time: 1.003370352, rttSecondDerivative: 7.212498528300531e+09, cwndSecondDerivative: 3.31586289348356e+08
Method 1: time: 1.002966064, rttSecondDerivative: 7.235366845076714e+09, cwndSecondDerivative: 3.3158670559869576e+08
Method 1: time: 1.005577008, rttSecondDerivative: 7.257730562762256e+09, cwndSecondDerivative: 3.3158707034950924e+08
Method 1: time: 1.001906135, rttSecondDerivative: 7.285325042341666e+09, cwndSecondDerivative: 3.315874745194637e+08
Method 1: time: 1.004301671, rttSecondDerivative: 7.311117213905348e+09, cwndSecondDerivative: 3.315878868913707e+08
Method 1: time: 1.003097382, rttSecondDerivative: 7.322320316064105e+09, cwndSecondDerivative: 3.896910889166719e+08
Method 1: time: 1.002466707, rttSecondDerivative: 7.335360474103989e+09, cwndSecondDerivative: 3.896916770498159e+08
Method 1: time: 1.002352149, rttSecondDerivative: 7.358961391895164e+09, cwndSecondDerivative: 3.8969222544815654e+08
Method 1: time: 1.004696138, rttSecondDerivative: 7.390637820458123e+09, cwndSecondDerivative: 3.896927520229848e+08
Method 1: time: 1.003333738, rttSecondDerivative: 7.412638194646483e+09, cwndSecondDerivative: 3.8969330966506326e+08
Method 1: time: 1.004156829, rttSecondDerivative: 7.440115631892428e+09, cwndSecondDerivative: 3.896938476513433e+08
Method 1: time: 1.003985381, rttSecondDerivative: 7.459581213857194e+09, cwndSecondDerivative: 3.896943705571566e+08
Method 1: time: 1.003118094, rttSecondDerivative: 7.487482011121615e+09, cwndSecondDerivative: 3.8969485626524377e+08
Method 1: time: 1.003527394, rttSecondDerivative: 7.518716427271358e+09, cwndSecondDerivative: 3.896953683896771e+08
Method 1: time: 1.005018625, rttSecondDerivative: 7.5370575374503e+09, cwndSecondDerivative: 3.89695888148354e+08
Method 1: time: 1.002359302, rttSecondDerivative: 7.560191065134823e+09, cwndSecondDerivative: 3.896962600311627e+08
Method 1: time: 1.006557219, rttSecondDerivative: 7.588290633123606e+09, cwndSecondDerivative: 3.89696584000578e+08
Method 1: time: 1.003801516, rttSecondDerivative: 7.60982632321349e+09, cwndSecondDerivative: 3.89696965289116e+08
Method 1: time: 1.007035193, rttSecondDerivative: 7.634842021144958e+09, cwndSecondDerivative: 3.896972971283156e+08
Method 1: time: 1.011032957, rttSecondDerivative: 7.661691129624533e+09, cwndSecondDerivative: 3.896976543331056e+08
Method 1: time: 1.011961106, rttSecondDerivative: 7.682761178012627e+09, cwndSecondDerivative: 3.896981580774228e+08
Method 1: time: 1.004573299, rttSecondDerivative: 7.698614961648486e+09, cwndSecondDerivative: 3.8969881024868643e+08
Method 1: time: 1.006289022, rttSecondDerivative: 7.715289494875472e+09, cwndSecondDerivative: 3.8969943056631505e+08
Method 1: time: 1.004114311, rttSecondDerivative: 7.731391200705581e+09, cwndSecondDerivative: 3.897000722028543e+08
Method 1: time: 1.011491473, rttSecondDerivative: 7.740487378174117e+09, cwndSecondDerivative: 1.7742888219998705e+09
Method 1: time: 1.008016805, rttSecondDerivative: 7.755377988356997e+09, cwndSecondDerivative: 1.7742889943513308e+09
Method 1: time: 1.010317117, rttSecondDerivative: 7.77186979892622e+09, cwndSecondDerivative: 1.7742891633300874e+09
Method 1: time: 1.002478986, rttSecondDerivative: 7.795798103147691e+09, cwndSecondDerivative: 1.774289341562856e+09
Method 1: time: 1.003241537, rttSecondDerivative: 7.817580629776983e+09, cwndSecondDerivative: 1.7742895217183173e+09
Method 1: time: 1.002947145, rttSecondDerivative: 7.837637127178435e+09, cwndSecondDerivative: 1.7742896711033943e+09
Method 1: time: 1.002769278, rttSecondDerivative: 7.851616145414021e+09, cwndSecondDerivative: 1.7742898303020496e+09
Method 1: time: 1.004349227, rttSecondDerivative: 7.871622673297368e+09, cwndSecondDerivative: 1.7742899333147714e+09
Method 1: time: 1.019542904, rttSecondDerivative: 7.896155939123645e+09, cwndSecondDerivative: 1.774290051911754e+09
Method 1: time: 13.112729953, rttSecondDerivative: 7.89681905967192e+09, cwndSecondDerivative: 1.7742900550490384e+09
Method 1: time: 1.684278267, rttSecondDerivative: 7.896819059676771e+09, cwndSecondDerivative: 1.7742900576637368e+09
Method 1: time: 1.924303096, rttSecondDerivative: 7.896819059677482e+09, cwndSecondDerivative: 1.7742900587086709e+09
Method 1: time: 3.848858295, rttSecondDerivative: 7.896819059679526e+09, cwndSecondDerivative: 1.7742900597539442e+09
Method 1: time: 7.696524009, rttSecondDerivative: 7.896819059681256e+09, cwndSecondDerivative: 1.7742900607989542e+09
